value,source,target,sex,year,id
.7345142,"Assault by other means","Severe chest Injury","female",2013,"inj_homicide_other23"
.6306919,"Assault by other means","Dislocation of hip","female",2013,"inj_homicide_other24"
2.774037,"Assault by other means","Dislocation of shoulder","female",2013,"inj_homicide_other25"
.0342628,"Assault by other means","Amputation of finger (excluding thumb)","female",2013,"inj_homicide_other26"
2.034384,"Assault by other means","Fracture of foot bone","female",2013,"inj_homicide_other27"
2.062954,"Assault by other means","Injury to eyes (including foreign body eye)","female",2013,"inj_homicide_other28"
15.1103,"Assault by other means","Fracture of hand bone","female",2013,"inj_homicide_other29"
25.92289,"Assault by other means","Fracture of vertebral column","female",2013,"inj_homicide_other30"
76.78851,"Assault by other means","Multiple significant injuries","female",2013,"inj_homicide_other31"
18.60806,"Assault by other means","Minor traumatic brain injury","female",2013,"inj_homicide_other32"
11.06397,"Assault by other means","Spinal cord lesion below neck level","female",2013,"inj_homicide_other33"
2.473478,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_homicide_other34"
.1041852,"Assault by other means","Non-fatal submersion","female",2013,"inj_homicide_other35"
.8294643,"Assault by sharp object","Fracture of pelvis","female",2013,"inj_homicide_knife1"
1.869923,"Assault by sharp object","Fracture of vertebral column","female",2013,"inj_homicide_knife2"
17.12241,"Assault by sharp object","Multiple significant injuries","female",2013,"inj_homicide_knife3"
2.03307,"Assault by sharp object","Fracture of hand bone","female",2013,"inj_homicide_knife4"
.0526006,"Assault by sharp object","Non-fatal submersion","female",2013,"inj_homicide_knife5"
3.725631,"Assault by sharp object","Contusion","female",2013,"inj_homicide_knife6"
4.315866,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_homicide_knife7"
1.16739,"Assault by sharp object","Injury to eyes (including foreign body eye)","female",2013,"inj_homicide_knife8"
3.899507,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_homicide_knife9"
.4635282,"Assault by sharp object","Crush injury","female",2013,"inj_homicide_knife10"
4.426954,"Assault by sharp object","Spinal cord lesion below neck level","female",2013,"inj_homicide_knife11"
13.25731,"Assault by sharp object","Complications of medical treatment","female",2013,"inj_homicide_knife12"
.4677348,"Assault by sharp object","Fracture of radius or ulna","female",2013,"inj_homicide_knife13"
.1994573,"Assault by sharp object","Amputation of finger (excluding thumb)","female",2013,"inj_homicide_knife14"
3.885201,"Assault by sharp object","Injured nerves","female",2013,"inj_homicide_knife15"
1.233546,"Assault by sharp object","Severe chest Injury","female",2013,"inj_homicide_knife16"
3.163594,"Assault by sharp object","Poisoning","female",2013,"inj_homicide_knife17"
3.021432,"Assault by sharp object","Fracture of skull","female",2013,"inj_homicide_knife18"
.3862451,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_homicide_knife19"
3.583609,"Assault by sharp object","Spinal cord lesion at neck level","female",2013,"inj_homicide_knife20"
.0298744,"Assault by sharp object","Fracture of sternum or rib(s)","female",2013,"inj_homicide_knife21"
1.298799,"Assault by sharp object","Minor traumatic brain injury","female",2013,"inj_homicide_knife22"
1.9845,"Assault by sharp object","Fracture of femur, other than femoral neck","female",2013,"inj_homicide_knife23"
.4891041,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_homicide_knife24"
.1924215,"Assault by sharp object","Dislocation of hip","female",2013,"inj_homicide_knife25"
3.584441,"Assault by sharp object","Moderate to severe traumatic brain injury","female",2013,"inj_homicide_knife26"
.108552,"Assault by sharp object","Fracture of face bone","female",2013,"inj_homicide_knife27"
.6952658,"Assault by sharp object","Burns with <20% total burned surface area","female",2013,"inj_homicide_knife28"
4.821053,"Assault by sharp object","Fracture of neck of femur","female",2013,"inj_homicide_knife29"
.2743212,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","female",2013,"inj_homicide_knife30"
14.6284,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_homicide_knife31"
58.42384,"Assault by sharp object","Open wound","female",2013,"inj_homicide_knife32"
1.047502,"Assault by sharp object","Fracture of foot bone","female",2013,"inj_homicide_knife33"
.0742292,"Assault by sharp object","Dislocation of knee","female",2013,"inj_homicide_knife34"
1.196989,"Assault by sharp object","Dislocation of shoulder","female",2013,"inj_homicide_knife35"
1.920196,"Cyclist road injuries","Injured nerves","female",2013,"inj_trans_road_pedal1"
7.483773,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_trans_road_pedal2"
9.382933,"Cyclist road injuries","Complications of medical treatment","female",2013,"inj_trans_road_pedal3"
238.6416,"Cyclist road injuries","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_trans_road_pedal4"
.307683,"Cyclist road injuries","Dislocation of knee","female",2013,"inj_trans_road_pedal5"
1.02772,"Cyclist road injuries","Severe chest Injury","female",2013,"inj_trans_road_pedal6"
9.327672,"Cyclist road injuries","Spinal cord lesion at neck level","female",2013,"inj_trans_road_pedal7"
5.146132,"Cyclist road injuries","Fracture of foot bone","female",2013,"inj_trans_road_pedal8"
1.958656,"Cyclist road injuries","Fracture of sternum or rib(s)","female",2013,"inj_trans_road_pedal9"
5.070136,"Cyclist road injuries","Spinal cord lesion below neck level","female",2013,"inj_trans_road_pedal10"
1.144877,"Cyclist road injuries","Dislocation of hip","female",2013,"inj_trans_road_pedal11"
74.66319,"Cyclist road injuries","Multiple significant injuries","female",2013,"inj_trans_road_pedal12"
.3847567,"Cyclist road injuries","Burns with <20% total burned surface area","female",2013,"inj_trans_road_pedal13"
77.59956,"Cyclist road injuries","Fracture of vertebral column","female",2013,"inj_trans_road_pedal14"
17.7456,"Cyclist road injuries","Fracture of hand bone","female",2013,"inj_trans_road_pedal15"
.0319519,"Cyclist road injuries","Non-fatal submersion","female",2013,"inj_trans_road_pedal16"
9.343612,"Cyclist road injuries","Fracture of skull","female",2013,"inj_trans_road_pedal17"
18.64822,"Cyclist road injuries","Fracture of femur, other than femoral neck","female",2013,"inj_trans_road_pedal18"
.6720033,"Cyclist road injuries","Injury to eyes (including foreign body eye)","female",2013,"inj_trans_road_pedal19"
.1433469,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_trans_road_pedal20"
10.22571,"Cyclist road injuries","Dislocation of shoulder","female",2013,"inj_trans_road_pedal21"
6.829916,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_trans_road_pedal22"
56.60864,"Cyclist road injuries","Moderate to severe traumatic brain injury","female",2013,"inj_trans_road_pedal23"
5.232337,"Cyclist road injuries","Fracture of clavicle, scapula, or humerus","female",2013,"inj_trans_road_pedal24"
16.48667,"Cyclist road injuries","Fracture of pelvis","female",2013,"inj_trans_road_pedal25"
1.322929,"Cyclist road injuries","Fracture of face bone","female",2013,"inj_trans_road_pedal26"
17.31626,"Cyclist road injuries","Contusion","female",2013,"inj_trans_road_pedal27"
1.499383,"Cyclist road injuries","Crush injury","female",2013,"inj_trans_road_pedal28"
6.212142,"Cyclist road injuries","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_trans_road_pedal29"
19.02138,"Cyclist road injuries","Minor traumatic brain injury","female",2013,"inj_trans_road_pedal30"
67.06543,"Cyclist road injuries","Fracture of neck of femur","female",2013,"inj_trans_road_pedal31"
.5144016,"Cyclist road injuries","Poisoning","female",2013,"inj_trans_road_pedal32"
.0306452,"Cyclist road injuries","Amputation of finger (excluding thumb)","female",2013,"inj_trans_road_pedal33"
157.5164,"Cyclist road injuries","Open wound","female",2013,"inj_trans_road_pedal34"
43.92337,"Cyclist road injuries","Fracture of radius or ulna","female",2013,"inj_trans_road_pedal35"
74.15557,"Drowning","Non-fatal submersion","female",2013,"inj_drowning1"
25.00447,"Drowning","Multiple significant injuries","female",2013,"inj_drowning2"
.0330008,"Drowning","Amputation of finger (excluding thumb)","female",2013,"inj_drowning3"
2.629302,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_drowning4"
96.6405,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_drowning5"
11.35004,"Drowning","Poisoning","female",2013,"inj_drowning6"
9.144049,"Drowning","Fracture of pelvis","female",2013,"inj_drowning7"
4.516479,"Drowning","Fracture of hand bone","female",2013,"inj_drowning8"
1.089267,"Drowning","Crush injury","female",2013,"inj_drowning9"
4.059174,"Drowning","Fracture of vertebral column","female",2013,"inj_drowning10"
2.80305,"Drowning","Fracture of radius or ulna","female",2013,"inj_drowning11"
.3924325,"Drowning","Injury to eyes (including foreign body eye)","female",2013,"inj_drowning12"
1.154568,"Drowning","Contusion","female",2013,"inj_drowning13"
7.909065,"Drowning","Open wound","female",2013,"inj_drowning14"
.4898452,"Drowning","Fracture of face bone","female",2013,"inj_drowning15"
196.4713,"Drowning","Fracture of neck of femur","female",2013,"inj_drowning16"
7.723556,"Drowning","Spinal cord lesion below neck level","female",2013,"inj_drowning17"
.375842,"Drowning","Severe chest Injury","female",2013,"inj_drowning18"
7.138657,"Drowning","Injured nerves","female",2013,"inj_drowning19"
9.540956,"Drowning","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_drowning20"
74.89779,"Drowning","Complications of medical treatment","female",2013,"inj_drowning21"
.0778718,"Drowning","Fracture of sternum or rib(s)","female",2013,"inj_drowning22"
30.39959,"Drowning","Fracture of femur, other than femoral neck","female",2013,"inj_drowning23"
2.285579,"Drowning","Dislocation of hip","female",2013,"inj_drowning24"
4.323019,"Drowning","Fracture of clavicle, scapula, or humerus","female",2013,"inj_drowning25"
.0734243,"Drowning","Fracture of skull","female",2013,"inj_drowning26"
9.067293,"Drowning","Fracture of foot bone","female",2013,"inj_drowning27"
10.02804,"Drowning","Spinal cord lesion at neck level","female",2013,"inj_drowning28"
18.22892,"Drowning","Dislocation of shoulder","female",2013,"inj_drowning29"
.9366471,"Drowning","Dislocation of knee","female",2013,"inj_drowning30"
8.72179,"Drowning","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_drowning31"
98.31972,"Drowning","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_drowning32"
17.16843,"Drowning","Moderate to severe traumatic brain injury","female",2013,"inj_drowning33"
3.101628,"Drowning","Burns with <20% total burned surface area","female",2013,"inj_drowning34"
3.785306,"Drowning","Minor traumatic brain injury","female",2013,"inj_drowning35"
170.1871,"Falls","Fracture of pelvis","female",2013,"inj_falls1"
16.50551,"Falls","Dislocation of knee","female",2013,"inj_falls2"
3140.57,"Falls","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_falls3"
106.526,"Falls","Minor traumatic brain injury","female",2013,"inj_falls4"
1.626047,"Falls","Non-fatal submersion","female",2013,"inj_falls5"
197.0235,"Falls","Dislocation of shoulder","female",2013,"inj_falls6"
1006.913,"Falls","Multiple significant injuries","female",2013,"inj_falls7"
105.0303,"Falls","Fracture of clavicle, scapula, or humerus","female",2013,"inj_falls8"
9.997184,"Falls","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_falls9"
961.7224,"Falls","Open wound","female",2013,"inj_falls10"
118.6025,"Falls","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_falls11"
39.60419,"Falls","Poisoning","female",2013,"inj_falls12"
162.1481,"Falls","Spinal cord lesion at neck level","female",2013,"inj_falls13"
793.4575,"Falls","Fracture of vertebral column","female",2013,"inj_falls14"
22.45452,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_falls15"
150.4489,"Falls","Fracture of skull","female",2013,"inj_falls16"
800.4974,"Falls","Moderate to severe traumatic brain injury","female",2013,"inj_falls17"
10.96187,"Falls","Fracture of face bone","female",2013,"inj_falls18"
184.6212,"Falls","Fracture of hand bone","female",2013,"inj_falls19"
11.61801,"Falls","Fracture of sternum or rib(s)","female",2013,"inj_falls20"
160.1211,"Falls","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_falls21"
13.29952,"Falls","Injury to eyes (including foreign body eye)","female",2013,"inj_falls22"
.2541323,"Falls","Amputation of finger (excluding thumb)","female",2013,"inj_falls23"
156.2431,"Falls","Spinal cord lesion below neck level","female",2013,"inj_falls24"
1298.875,"Falls","Fracture of neck of femur","female",2013,"inj_falls25"
18.41311,"Falls","Burns with <20% total burned surface area","female",2013,"inj_falls26"
22.85633,"Falls","Severe chest Injury","female",2013,"inj_falls27"
36.0947,"Falls","Dislocation of hip","female",2013,"inj_falls28"
24.69671,"Falls","Crush injury","female",2013,"inj_falls29"
87.93872,"Falls","Injured nerves","female",2013,"inj_falls30"
493.1086,"Falls","Complications of medical treatment","female",2013,"inj_falls31"
734.2094,"Falls","Fracture of radius or ulna","female",2013,"inj_falls32"
141.0672,"Falls","Fracture of foot bone","female",2013,"inj_falls33"
595.5707,"Falls","Fracture of femur, other than femoral neck","female",2013,"inj_falls34"
242.6339,"Falls","Contusion","female",2013,"inj_falls35"
32.58213,"Fire, heat, and hot substances","Fracture of femur, other than femoral neck","female",2013,"inj_fires1"
8.040006,"Fire, heat, and hot substances","Injured nerves","female",2013,"inj_fires2"
4.483475,"Fire, heat, and hot substances","Crush injury","female",2013,"inj_fires3"
10.38807,"Fire, heat, and hot substances","Fracture of foot bone","female",2013,"inj_fires4"
984.0075,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_fires5"
5.724685,"Fire, heat, and hot substances","Spinal cord lesion at neck level","female",2013,"inj_fires6"
11.56098,"Fire, heat, and hot substances","Contusion","female",2013,"inj_fires7"
81.93327,"Fire, heat, and hot substances","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_fires8"
3.494676,"Fire, heat, and hot substances","Spinal cord lesion below neck level","female",2013,"inj_fires9"
5.598248,"Fire, heat, and hot substances","Fracture of radius or ulna","female",2013,"inj_fires10"
11.92412,"Fire, heat, and hot substances","Fracture of hand bone","female",2013,"inj_fires11"
33.10189,"Fire, heat, and hot substances","Dislocation of shoulder","female",2013,"inj_fires12"
.4902578,"Fire, heat, and hot substances","Non-fatal submersion","female",2013,"inj_fires13"
191.4017,"Fire, heat, and hot substances","Poisoning","female",2013,"inj_fires14"
4.82096,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)","female",2013,"inj_fires15"
82.24509,"Fire, heat, and hot substances","Open wound","female",2013,"inj_fires16"
1.467208,"Fire, heat, and hot substances","Severe chest Injury","female",2013,"inj_fires17"
1.762759,"Fire, heat, and hot substances","Fracture of face bone","female",2013,"inj_fires18"
201.1397,"Fire, heat, and hot substances","Complications of medical treatment","female",2013,"inj_fires19"
31.29799,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury","female",2013,"inj_fires20"
14.25249,"Fire, heat, and hot substances","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_fires21"
.1727064,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)","female",2013,"inj_fires22"
8.54684,"Fire, heat, and hot substances","Minor traumatic brain injury","female",2013,"inj_fires23"
4.183326,"Fire, heat, and hot substances","Dislocation of hip","female",2013,"inj_fires24"
58.37381,"Fire, heat, and hot substances","Fracture of neck of femur","female",2013,"inj_fires25"
2.428216,"Fire, heat, and hot substances","Fracture of skull","female",2013,"inj_fires26"
70.27273,"Fire, heat, and hot substances","Multiple significant injuries","female",2013,"inj_fires27"
394.5396,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_fires28"
66.31068,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_fires29"
2.91512,"Fire, heat, and hot substances","Fracture of clavicle, scapula, or humerus","female",2013,"inj_fires30"
.1891566,"Fire, heat, and hot substances","Fracture of sternum or rib(s)","female",2013,"inj_fires31"
20.496,"Fire, heat, and hot substances","Fracture of vertebral column","female",2013,"inj_fires32"
593.3171,"Fire, heat, and hot substances","Burns with <20% total burned surface area","female",2013,"inj_fires33"
.7875021,"Fire, heat, and hot substances","Dislocation of knee","female",2013,"inj_fires34"
14.89707,"Fire, heat, and hot substances","Fracture of pelvis","female",2013,"inj_fires35"
.0107527,"Foreign body in eyes","Severe chest Injury","female",2013,"inj_foreign_eye1"
.3097422,"Foreign body in eyes","Fracture of skull","female",2013,"inj_foreign_eye2"
8.872787,"Foreign body in eyes","Injury to eyes (including foreign body eye)","female",2013,"inj_foreign_eye3"
.16243,"Foreign body in eyes","Burns with <20% total burned surface area","female",2013,"inj_foreign_eye4"
.3614786,"Foreign body in eyes","Fracture of foot bone","female",2013,"inj_foreign_eye5"
.0314818,"Foreign body in eyes","Fracture of face bone","female",2013,"inj_foreign_eye6"
1.096022,"Foreign body in eyes","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_foreign_eye7"
.0047273,"Foreign body in eyes","Fracture of sternum or rib(s)","female",2013,"inj_foreign_eye8"
7.385779,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_foreign_eye9"
.0540394,"Foreign body in eyes","Dislocation of knee","female",2013,"inj_foreign_eye10"
.5836481,"Foreign body in eyes","Spinal cord lesion at neck level","female",2013,"inj_foreign_eye11"
.7033881,"Foreign body in eyes","Poisoning","female",2013,"inj_foreign_eye12"
4.38728,"Foreign body in eyes","Spinal cord lesion below neck level","female",2013,"inj_foreign_eye13"
.2447278,"Foreign body in eyes","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_foreign_eye14"
.3081732,"Foreign body in eyes","Fracture of vertebral column","female",2013,"inj_foreign_eye15"
.0186216,"Foreign body in eyes","Dislocation of hip","female",2013,"inj_foreign_eye16"
.0947309,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_foreign_eye17"
.2190944,"Foreign body in eyes","Multiple significant injuries","female",2013,"inj_foreign_eye18"
.1039932,"Foreign body in eyes","Crush injury","female",2013,"inj_foreign_eye19"
.2232341,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_foreign_eye20"
2.514503,"Foreign body in eyes","Fracture of neck of femur","female",2013,"inj_foreign_eye21"
.0139102,"Foreign body in eyes","Fracture of clavicle, scapula, or humerus","female",2013,"inj_foreign_eye22"
.367151,"Foreign body in eyes","Minor traumatic brain injury","female",2013,"inj_foreign_eye23"
.0920911,"Foreign body in eyes","Dislocation of shoulder","female",2013,"inj_foreign_eye24"
.5570698,"Foreign body in eyes","Contusion","female",2013,"inj_foreign_eye25"
.5252765,"Foreign body in eyes","Fracture of femur, other than femoral neck","female",2013,"inj_foreign_eye26"
.8168445,"Foreign body in eyes","Moderate to severe traumatic brain injury","female",2013,"inj_foreign_eye27"
44.27564,"Foreign body in eyes","Complications of medical treatment","female",2013,"inj_foreign_eye28"
.7324404,"Foreign body in eyes","Injured nerves","female",2013,"inj_foreign_eye29"
.3313148,"Foreign body in eyes","Fracture of pelvis","female",2013,"inj_foreign_eye30"
.1066324,"Foreign body in eyes","Fracture of hand bone","female",2013,"inj_foreign_eye31"
2.682423,"Foreign body in eyes","Open wound","female",2013,"inj_foreign_eye32"
.0517137,"Foreign body in eyes","Fracture of radius or ulna","female",2013,"inj_foreign_eye33"
2.062617,"Foreign body in other body part","Injured nerves","female",2013,"inj_foreign_other1"
.0666074,"Foreign body in other body part","Amputation of finger (excluding thumb)","female",2013,"inj_foreign_other2"
.0172712,"Foreign body in other body part","Crush injury","female",2013,"inj_foreign_other3"
.0070235,"Foreign body in other body part","Dislocation of knee","female",2013,"inj_foreign_other4"
.2842811,"Foreign body in other body part","Fracture of radius or ulna","female",2013,"inj_foreign_other5"
.9475484,"Foreign body in other body part","Fracture of skull","female",2013,"inj_foreign_other6"
.6016062,"Foreign body in other body part","Moderate to severe traumatic brain injury","female",2013,"inj_foreign_other7"
.0544683,"Foreign body in other body part","Fracture of face bone","female",2013,"inj_foreign_other8"
.3930829,"Foreign body in other body part","Fracture of femur, other than femoral neck","female",2013,"inj_foreign_other9"
.0174786,"Foreign body in other body part","Fracture of clavicle, scapula, or humerus","female",2013,"inj_foreign_other10"
.5312133,"Foreign body in other body part","Burns with <20% total burned surface area","female",2013,"inj_foreign_other11"
37.80561,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_foreign_other12"
.2550323,"Foreign body in other body part","Fracture of pelvis","female",2013,"inj_foreign_other13"
15.75359,"Foreign body in other body part","Injury to eyes (including foreign body eye)","female",2013,"inj_foreign_other14"
.0874866,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2013,"inj_foreign_other15"
.0120239,"Foreign body in other body part","Non-fatal submersion","female",2013,"inj_foreign_other16"
.042855,"Foreign body in other body part","Dislocation of hip","female",2013,"inj_foreign_other17"
.2932974,"Foreign body in other body part","Spinal cord lesion at neck level","female",2013,"inj_foreign_other18"
5.920476,"Foreign body in other body part","Contusion","female",2013,"inj_foreign_other19"
.1798996,"Foreign body in other body part","Dislocation of shoulder","female",2013,"inj_foreign_other20"
98.03392,"Foreign body in other body part","Open wound","female",2013,"inj_foreign_other21"
1.322617,"Foreign body in other body part","Fracture of vertebral column","female",2013,"inj_foreign_other22"
66.56107,"Foreign body in other body part","Poisoning","female",2013,"inj_foreign_other23"
1.333448,"Foreign body in other body part","Fracture of hand bone","female",2013,"inj_foreign_other24"
1.905056,"Foreign body in other body part","Multiple significant injuries","female",2013,"inj_foreign_other25"
.2983727,"Foreign body in other body part","Fracture of foot bone","female",2013,"inj_foreign_other26"
.7507957,"Foreign body in other body part","Severe chest Injury","female",2013,"inj_foreign_other27"
.763587,"Foreign body in other body part","Spinal cord lesion below neck level","female",2013,"inj_foreign_other28"
.2705522,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)","female",2013,"inj_foreign_other29"
.0018084,"Foreign body in other body part","Fracture of sternum or rib(s)","female",2013,"inj_foreign_other30"
1.485108,"Foreign body in other body part","Fracture of patella, tibia, fibula, or ankle","female",2013,"inj_foreign_other31"
1.710378,"Foreign body in other body part","Other injuries of muscle & tendon and other dislocations","female",2013,"inj_foreign_other32"
20.99778,"Foreign body in other body part","Complications of medical treatment","female",2013,"inj_foreign_other33"
14.59361,"Foreign body in other body part","Fracture of neck of femur","female",2013,"inj_foreign_other34"
.2911568,"Foreign body in other body part","Minor traumatic brain injury","female",2013,"inj_foreign_other35"
3.305066,"Motor vehicle road injuries","Burns with <20% total burned surface area","female",2013,"inj_trans_road_4wheel1"
863.9907,"Motor vehicle road injuries","Multiple significant injuries","female",2013,"inj_trans_road_4wheel2"
61.92631,"Motor vehicle road injuries","Internal hemorrhage in abdomen or pelvis","female",2013,"inj_trans_road_4wheel3"
