value,source,target,sex,year,id
44.1676,"Assault by other means","Fracture of neck of femur","male",2013,"inj_homicide_other30"
2.338338,"Assault by other means","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_homicide_other31"
7.532405,"Assault by other means","Dislocation of shoulder","male",2013,"inj_homicide_other32"
100.4539,"Assault by other means","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_homicide_other33"
1.452793,"Assault by other means","Fracture of clavicle, scapula, or humerus","male",2013,"inj_homicide_other34"
118.3786,"Assault by other means","Multiple significant injuries","male",2013,"inj_homicide_other35"
.3017151,"Assault by sharp object","Dislocation of hip","male",2013,"inj_homicide_knife1"
7.121728,"Assault by sharp object","Fracture of hand bone","male",2013,"inj_homicide_knife2"
8.863275,"Assault by sharp object","Injured nerves","male",2013,"inj_homicide_knife3"
19.09709,"Assault by sharp object","Spinal cord lesion below neck level","male",2013,"inj_homicide_knife4"
.4100709,"Assault by sharp object","Fracture of face bone","male",2013,"inj_homicide_knife5"
8.002085,"Assault by sharp object","Spinal cord lesion at neck level","male",2013,"inj_homicide_knife6"
10.1081,"Assault by sharp object","Moderate to severe traumatic brain injury","male",2013,"inj_homicide_knife7"
2.751749,"Assault by sharp object","Fracture of radius or ulna","male",2013,"inj_homicide_knife8"
13.29281,"Assault by sharp object","Complications of medical treatment","male",2013,"inj_homicide_knife9"
.8811187,"Assault by sharp object","Burns with <20% total burned surface area","male",2013,"inj_homicide_knife10"
134.858,"Assault by sharp object","Open wound","male",2013,"inj_homicide_knife11"
5.36808,"Assault by sharp object","Severe chest Injury","male",2013,"inj_homicide_knife12"
5.936725,"Assault by sharp object","Fracture of neck of femur","male",2013,"inj_homicide_knife13"
6.340687,"Assault by sharp object","Fracture of femur, other than femoral neck","male",2013,"inj_homicide_knife14"
2.277011,"Assault by sharp object","Injury to eyes (including foreign body eye)","male",2013,"inj_homicide_knife15"
1.418414,"Assault by sharp object","Crush injury","male",2013,"inj_homicide_knife16"
2.361329,"Assault by sharp object","Fracture of foot bone","male",2013,"inj_homicide_knife17"
3.144507,"Assault by sharp object","Poisoning","male",2013,"inj_homicide_knife18"
16.64293,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_homicide_knife19"
11.75482,"Assault by sharp object","Fracture of skull","male",2013,"inj_homicide_knife20"
.3021561,"Assault by sharp object","Fracture of sternum or rib(s)","male",2013,"inj_homicide_knife21"
1.998253,"Assault by sharp object","Fracture of pelvis","male",2013,"inj_homicide_knife22"
2.306165,"Assault by sharp object","Dislocation of shoulder","male",2013,"inj_homicide_knife23"
7.341208,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_homicide_knife24"
3.474205,"Assault by sharp object","Minor traumatic brain injury","male",2013,"inj_homicide_knife25"
.4973452,"Assault by sharp object","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_homicide_knife26"
.5573663,"Assault by sharp object","Fracture of clavicle, scapula, or humerus","male",2013,"inj_homicide_knife27"
.4524557,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_homicide_knife28"
7.714389,"Assault by sharp object","Fracture of vertebral column","male",2013,"inj_homicide_knife29"
38.37622,"Assault by sharp object","Multiple significant injuries","male",2013,"inj_homicide_knife30"
9.645713,"Assault by sharp object","Contusion","male",2013,"inj_homicide_knife31"
.0897338,"Assault by sharp object","Dislocation of knee","male",2013,"inj_homicide_knife32"
.0483137,"Assault by sharp object","Non-fatal submersion","male",2013,"inj_homicide_knife33"
64.87247,"Assault by sharp object","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_homicide_knife34"
.627223,"Assault by sharp object","Amputation of finger (excluding thumb)","male",2013,"inj_homicide_knife35"
22.78131,"Cyclist road injuries","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_trans_road_pedal1"
51.59917,"Cyclist road injuries","Fracture of femur, other than femoral neck","male",2013,"inj_trans_road_pedal2"
1.909752,"Cyclist road injuries","Injury to eyes (including foreign body eye)","male",2013,"inj_trans_road_pedal3"
296.2772,"Cyclist road injuries","Open wound","male",2013,"inj_trans_road_pedal4"
38.695,"Cyclist road injuries","Fracture of hand bone","male",2013,"inj_trans_road_pedal5"
5.118514,"Cyclist road injuries","Severe chest Injury","male",2013,"inj_trans_road_pedal6"
156.742,"Cyclist road injuries","Multiple significant injuries","male",2013,"inj_trans_road_pedal7"
8.809775,"Cyclist road injuries","Fracture of foot bone","male",2013,"inj_trans_road_pedal8"
.0404637,"Cyclist road injuries","Non-fatal submersion","male",2013,"inj_trans_road_pedal9"
119.5609,"Cyclist road injuries","Moderate to severe traumatic brain injury","male",2013,"inj_trans_road_pedal10"
450.2342,"Cyclist road injuries","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_trans_road_pedal11"
.5674729,"Cyclist road injuries","Dislocation of knee","male",2013,"inj_trans_road_pedal12"
25.4478,"Cyclist road injuries","Fracture of pelvis","male",2013,"inj_trans_road_pedal13"
224.1873,"Cyclist road injuries","Fracture of neck of femur","male",2013,"inj_trans_road_pedal14"
5.012677,"Cyclist road injuries","Injured nerves","male",2013,"inj_trans_road_pedal15"
11.50932,"Cyclist road injuries","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_trans_road_pedal16"
36.96071,"Cyclist road injuries","Minor traumatic brain injury","male",2013,"inj_trans_road_pedal17"
42.15932,"Cyclist road injuries","Spinal cord lesion at neck level","male",2013,"inj_trans_road_pedal18"
36.20901,"Cyclist road injuries","Dislocation of shoulder","male",2013,"inj_trans_road_pedal19"
9.676684,"Cyclist road injuries","Spinal cord lesion below neck level","male",2013,"inj_trans_road_pedal20"
.5032793,"Cyclist road injuries","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_trans_road_pedal21"
2.926177,"Cyclist road injuries","Crush injury","male",2013,"inj_trans_road_pedal22"
7.573514,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_trans_road_pedal23"
28.94455,"Cyclist road injuries","Contusion","male",2013,"inj_trans_road_pedal24"
.1856709,"Cyclist road injuries","Amputation of finger (excluding thumb)","male",2013,"inj_trans_road_pedal25"
1.120636,"Cyclist road injuries","Poisoning","male",2013,"inj_trans_road_pedal26"
.9671841,"Cyclist road injuries","Burns with <20% total burned surface area","male",2013,"inj_trans_road_pedal27"
71.90871,"Cyclist road injuries","Fracture of radius or ulna","male",2013,"inj_trans_road_pedal28"
19.6452,"Cyclist road injuries","Fracture of skull","male",2013,"inj_trans_road_pedal29"
272.4012,"Cyclist road injuries","Fracture of vertebral column","male",2013,"inj_trans_road_pedal30"
2.375199,"Cyclist road injuries","Dislocation of hip","male",2013,"inj_trans_road_pedal31"
21.63811,"Cyclist road injuries","Complications of medical treatment","male",2013,"inj_trans_road_pedal32"
3.436792,"Cyclist road injuries","Fracture of face bone","male",2013,"inj_trans_road_pedal33"
9.58717,"Cyclist road injuries","Fracture of sternum or rib(s)","male",2013,"inj_trans_road_pedal34"
9.716567,"Cyclist road injuries","Fracture of clavicle, scapula, or humerus","male",2013,"inj_trans_road_pedal35"
4.618679,"Drowning","Fracture of clavicle, scapula, or humerus","male",2013,"inj_drowning1"
8.80189,"Drowning","Injured nerves","male",2013,"inj_drowning2"
119.7042,"Drowning","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_drowning3"
3.166195,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_drowning4"
22.7811,"Drowning","Spinal cord lesion below neck level","male",2013,"inj_drowning5"
260.854,"Drowning","Fracture of neck of femur","male",2013,"inj_drowning6"
9.586914,"Drowning","Fracture of vertebral column","male",2013,"inj_drowning7"
14.28338,"Drowning","Poisoning","male",2013,"inj_drowning8"
3.708466,"Drowning","Burns with <20% total burned surface area","male",2013,"inj_drowning9"
.9175638,"Drowning","Crush injury","male",2013,"inj_drowning10"
111.6816,"Drowning","Non-fatal submersion","male",2013,"inj_drowning11"
10.29121,"Drowning","Fracture of hand bone","male",2013,"inj_drowning12"
14.62721,"Drowning","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_drowning13"
.3023303,"Drowning","Fracture of skull","male",2013,"inj_drowning14"
5.456419,"Drowning","Minor traumatic brain injury","male",2013,"inj_drowning15"
22.22463,"Drowning","Fracture of foot bone","male",2013,"inj_drowning16"
176.6802,"Drowning","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_drowning17"
1.176569,"Drowning","Fracture of face bone","male",2013,"inj_drowning18"
8.825154,"Drowning","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_drowning19"
80.65379,"Drowning","Dislocation of shoulder","male",2013,"inj_drowning20"
30.75137,"Drowning","Multiple significant injuries","male",2013,"inj_drowning21"
.9135873,"Drowning","Dislocation of hip","male",2013,"inj_drowning22"
1.383416,"Drowning","Dislocation of knee","male",2013,"inj_drowning23"
56.93582,"Drowning","Spinal cord lesion at neck level","male",2013,"inj_drowning24"
.8288223,"Drowning","Injury to eyes (including foreign body eye)","male",2013,"inj_drowning25"
.584228,"Drowning","Severe chest Injury","male",2013,"inj_drowning26"
3.320013,"Drowning","Fracture of radius or ulna","male",2013,"inj_drowning27"
.1638329,"Drowning","Fracture of sternum or rib(s)","male",2013,"inj_drowning28"
13.81786,"Drowning","Open wound","male",2013,"inj_drowning29"
.0458747,"Drowning","Amputation of finger (excluding thumb)","male",2013,"inj_drowning30"
47.53542,"Drowning","Fracture of femur, other than femoral neck","male",2013,"inj_drowning31"
1.790473,"Drowning","Contusion","male",2013,"inj_drowning32"
25.9853,"Drowning","Moderate to severe traumatic brain injury","male",2013,"inj_drowning33"
9.130768,"Drowning","Fracture of pelvis","male",2013,"inj_drowning34"
77.13162,"Drowning","Complications of medical treatment","male",2013,"inj_drowning35"
272.7821,"Falls","Fracture of foot bone","male",2013,"inj_falls1"
1726.077,"Falls","Multiple significant injuries","male",2013,"inj_falls2"
334.6759,"Falls","Spinal cord lesion below neck level","male",2013,"inj_falls3"
288.8122,"Falls","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_falls4"
151.8362,"Falls","Minor traumatic brain injury","male",2013,"inj_falls5"
336.2019,"Falls","Fracture of skull","male",2013,"inj_falls6"
29.97315,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_falls7"
224.2076,"Falls","Fracture of pelvis","male",2013,"inj_falls8"
21.56328,"Falls","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_falls9"
23.76246,"Falls","Fracture of sternum or rib(s)","male",2013,"inj_falls10"
292.089,"Falls","Fracture of hand bone","male",2013,"inj_falls11"
316.322,"Falls","Contusion","male",2013,"inj_falls12"
980.8036,"Falls","Fracture of vertebral column","male",2013,"inj_falls13"
554.9211,"Falls","Fracture of radius or ulna","male",2013,"inj_falls14"
1594.218,"Falls","Open wound","male",2013,"inj_falls15"
.5190554,"Falls","Amputation of finger (excluding thumb)","male",2013,"inj_falls16"
40.62713,"Falls","Severe chest Injury","male",2013,"inj_falls17"
53.43255,"Falls","Crush injury","male",2013,"inj_falls18"
3.542674,"Falls","Non-fatal submersion","male",2013,"inj_falls19"
20.88166,"Falls","Injury to eyes (including foreign body eye)","male",2013,"inj_falls20"
751.8953,"Falls","Fracture of femur, other than femoral neck","male",2013,"inj_falls21"
139.6766,"Falls","Injured nerves","male",2013,"inj_falls22"
120.8232,"Falls","Fracture of clavicle, scapula, or humerus","male",2013,"inj_falls23"
429.4576,"Falls","Dislocation of shoulder","male",2013,"inj_falls24"
1593.419,"Falls","Moderate to severe traumatic brain injury","male",2013,"inj_falls25"
259.9229,"Falls","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_falls26"
1430.534,"Falls","Fracture of neck of femur","male",2013,"inj_falls27"
625.6058,"Falls","Complications of medical treatment","male",2013,"inj_falls28"
21.39574,"Falls","Fracture of face bone","male",2013,"inj_falls29"
22.14281,"Falls","Dislocation of knee","male",2013,"inj_falls30"
407.7552,"Falls","Spinal cord lesion at neck level","male",2013,"inj_falls31"
3707.943,"Falls","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_falls32"
29.43922,"Falls","Burns with <20% total burned surface area","male",2013,"inj_falls33"
53.20173,"Falls","Poisoning","male",2013,"inj_falls34"
46.59802,"Falls","Dislocation of hip","male",2013,"inj_falls35"
6.123086,"Fire, heat, and hot substances","Fracture of skull","male",2013,"inj_fires1"
3.997755,"Fire, heat, and hot substances","Fracture of radius or ulna","male",2013,"inj_fires2"
11.3062,"Fire, heat, and hot substances","Minor traumatic brain injury","male",2013,"inj_fires3"
61.33313,"Fire, heat, and hot substances","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_fires4"
43.65836,"Fire, heat, and hot substances","Moderate to severe traumatic brain injury","male",2013,"inj_fires5"
11.99812,"Fire, heat, and hot substances","Fracture of pelvis","male",2013,"inj_fires6"
99.36185,"Fire, heat, and hot substances","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_fires7"
3.112651,"Fire, heat, and hot substances","Fracture of face bone","male",2013,"inj_fires8"
634.6866,"Fire, heat, and hot substances","Burns with <20% total burned surface area","male",2013,"inj_fires9"
111.0856,"Fire, heat, and hot substances","Open wound","male",2013,"inj_fires10"
6.030339,"Fire, heat, and hot substances","Crush injury","male",2013,"inj_fires11"
157.532,"Fire, heat, and hot substances","Complications of medical treatment","male",2013,"inj_fires12"
.4856276,"Fire, heat, and hot substances","Non-fatal submersion","male",2013,"inj_fires13"
39.11526,"Fire, heat, and hot substances","Fracture of neck of femur","male",2013,"inj_fires14"
6.363766,"Fire, heat, and hot substances","Spinal cord lesion below neck level","male",2013,"inj_fires15"
18.93152,"Fire, heat, and hot substances","Fracture of hand bone","male",2013,"inj_fires16"
899.3779,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_fires17"
270.1393,"Fire, heat, and hot substances","Poisoning","male",2013,"inj_fires18"
1.901895,"Fire, heat, and hot substances","Severe chest Injury","male",2013,"inj_fires19"
95.36607,"Fire, heat, and hot substances","Multiple significant injuries","male",2013,"inj_fires20"
8.734685,"Fire, heat, and hot substances","Injured nerves","male",2013,"inj_fires21"
5.522822,"Fire, heat, and hot substances","Dislocation of hip","male",2013,"inj_fires22"
14.29543,"Fire, heat, and hot substances","Contusion","male",2013,"inj_fires23"
33.2423,"Fire, heat, and hot substances","Fracture of femur, other than femoral neck","male",2013,"inj_fires24"
.2655355,"Fire, heat, and hot substances","Fracture of sternum or rib(s)","male",2013,"inj_fires25"
13.38309,"Fire, heat, and hot substances","Fracture of foot bone","male",2013,"inj_fires26"
3.19233,"Fire, heat, and hot substances","Fracture of clavicle, scapula, or humerus","male",2013,"inj_fires27"
10.11485,"Fire, heat, and hot substances","Injury to eyes (including foreign body eye)","male",2013,"inj_fires28"
.2319811,"Fire, heat, and hot substances","Amputation of finger (excluding thumb)","male",2013,"inj_fires29"
409.9005,"Fire, heat, and hot substances","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_fires30"
49.71818,"Fire, heat, and hot substances","Dislocation of shoulder","male",2013,"inj_fires31"
24.35577,"Fire, heat, and hot substances","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_fires32"
23.22917,"Fire, heat, and hot substances","Fracture of vertebral column","male",2013,"inj_fires33"
8.347964,"Fire, heat, and hot substances","Spinal cord lesion at neck level","male",2013,"inj_fires34"
1.567497,"Fire, heat, and hot substances","Dislocation of knee","male",2013,"inj_fires35"
.2888739,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_foreign_eye1"
.1310869,"Foreign body in eyes","Crush injury","male",2013,"inj_foreign_eye2"
.0927716,"Foreign body in eyes","Dislocation of shoulder","male",2013,"inj_foreign_eye3"
.3328232,"Foreign body in eyes","Fracture of skull","male",2013,"inj_foreign_eye4"
.099136,"Foreign body in eyes","Multiple significant injuries","male",2013,"inj_foreign_eye5"
.808174,"Foreign body in eyes","Moderate to severe traumatic brain injury","male",2013,"inj_foreign_eye6"
.1371991,"Foreign body in eyes","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_foreign_eye7"
.5512179,"Foreign body in eyes","Fracture of femur, other than femoral neck","male",2013,"inj_foreign_eye8"
.1624743,"Foreign body in eyes","Burns with <20% total burned surface area","male",2013,"inj_foreign_eye9"
16.93124,"Foreign body in eyes","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_foreign_eye10"
.1758202,"Foreign body in eyes","Fracture of pelvis","male",2013,"inj_foreign_eye11"
.2662452,"Foreign body in eyes","Minor traumatic brain injury","male",2013,"inj_foreign_eye12"
.4022994,"Foreign body in eyes","Contusion","male",2013,"inj_foreign_eye13"
2.483974,"Foreign body in eyes","Open wound","male",2013,"inj_foreign_eye14"
1.499356,"Foreign body in eyes","Injured nerves","male",2013,"inj_foreign_eye15"
25.36876,"Foreign body in eyes","Complications of medical treatment","male",2013,"inj_foreign_eye16"
1.440545,"Foreign body in eyes","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_foreign_eye17"
.6568324,"Foreign body in eyes","Poisoning","male",2013,"inj_foreign_eye18"
.1970727,"Foreign body in eyes","Fracture of hand bone","male",2013,"inj_foreign_eye19"
.0021383,"Foreign body in eyes","Fracture of sternum or rib(s)","male",2013,"inj_foreign_eye20"
.0231247,"Foreign body in eyes","Fracture of clavicle, scapula, or humerus","male",2013,"inj_foreign_eye21"
.2899329,"Foreign body in eyes","Fracture of vertebral column","male",2013,"inj_foreign_eye22"
1.273585,"Foreign body in eyes","Spinal cord lesion at neck level","male",2013,"inj_foreign_eye23"
.028086,"Foreign body in eyes","Fracture of face bone","male",2013,"inj_foreign_eye24"
.3381537,"Foreign body in eyes","Fracture of foot bone","male",2013,"inj_foreign_eye25"
13.81236,"Foreign body in eyes","Injury to eyes (including foreign body eye)","male",2013,"inj_foreign_eye26"
.2239979,"Foreign body in eyes","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_foreign_eye27"
.0163164,"Foreign body in eyes","Dislocation of hip","male",2013,"inj_foreign_eye28"
1.822316,"Foreign body in eyes","Fracture of neck of femur","male",2013,"inj_foreign_eye29"
.0652862,"Foreign body in eyes","Severe chest Injury","male",2013,"inj_foreign_eye30"
.0559935,"Foreign body in eyes","Dislocation of knee","male",2013,"inj_foreign_eye31"
2.531062,"Foreign body in eyes","Spinal cord lesion below neck level","male",2013,"inj_foreign_eye32"
.0608435,"Foreign body in eyes","Fracture of radius or ulna","male",2013,"inj_foreign_eye33"
30.18689,"Foreign body in other body part","Fracture of neck of femur","male",2013,"inj_foreign_other1"
3.47365,"Foreign body in other body part","Fracture of femur, other than femoral neck","male",2013,"inj_foreign_other2"
.7443222,"Foreign body in other body part","Severe chest Injury","male",2013,"inj_foreign_other3"
2.741186,"Foreign body in other body part","Moderate to severe traumatic brain injury","male",2013,"inj_foreign_other4"
5.723472,"Foreign body in other body part","Injured nerves","male",2013,"inj_foreign_other5"
1.862863,"Foreign body in other body part","Burns with <20% total burned surface area","male",2013,"inj_foreign_other6"
108.0468,"Foreign body in other body part","Poisoning","male",2013,"inj_foreign_other7"
4.090377,"Foreign body in other body part","Fracture of skull","male",2013,"inj_foreign_other8"
.0848766,"Foreign body in other body part","Crush injury","male",2013,"inj_foreign_other9"
.0156824,"Foreign body in other body part","Dislocation of knee","male",2013,"inj_foreign_other10"
6.247692,"Foreign body in other body part","Fracture of hand bone","male",2013,"inj_foreign_other11"
.857198,"Foreign body in other body part","Fracture of radius or ulna","male",2013,"inj_foreign_other12"
1.650764,"Foreign body in other body part","Spinal cord lesion at neck level","male",2013,"inj_foreign_other13"
.5221905,"Foreign body in other body part","Amputation of finger (excluding thumb)","male",2013,"inj_foreign_other14"
3.059386,"Foreign body in other body part","Spinal cord lesion below neck level","male",2013,"inj_foreign_other15"
.4667681,"Foreign body in other body part","Fracture of pelvis","male",2013,"inj_foreign_other16"
.2422453,"Foreign body in other body part","Fracture of face bone","male",2013,"inj_foreign_other17"
.2533731,"Foreign body in other body part","Dislocation of shoulder","male",2013,"inj_foreign_other18"
.0035279,"Foreign body in other body part","Fracture of sternum or rib(s)","male",2013,"inj_foreign_other19"
.1881044,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","male",2013,"inj_foreign_other20"
12.39178,"Foreign body in other body part","Contusion","male",2013,"inj_foreign_other21"
.7449454,"Foreign body in other body part","Minor traumatic brain injury","male",2013,"inj_foreign_other22"
11.17008,"Foreign body in other body part","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_foreign_other23"
7.239185,"Foreign body in other body part","Multiple significant injuries","male",2013,"inj_foreign_other24"
.0317516,"Foreign body in other body part","Dislocation of hip","male",2013,"inj_foreign_other25"
4.281988,"Foreign body in other body part","Other injuries of muscle & tendon and other dislocations","male",2013,"inj_foreign_other26"
.5799842,"Foreign body in other body part","Environmental factors (e.g. temperature, pressure, electricity)","male",2013,"inj_foreign_other27"
2.146878,"Foreign body in other body part","Fracture of vertebral column","male",2013,"inj_foreign_other28"
.0632191,"Foreign body in other body part","Fracture of clavicle, scapula, or humerus","male",2013,"inj_foreign_other29"
190.012,"Foreign body in other body part","Open wound","male",2013,"inj_foreign_other30"
43.58838,"Foreign body in other body part","Injury to eyes (including foreign body eye)","male",2013,"inj_foreign_other31"
25.47565,"Foreign body in other body part","Complications of medical treatment","male",2013,"inj_foreign_other32"
1.105726,"Foreign body in other body part","Fracture of foot bone","male",2013,"inj_foreign_other33"
.07121,"Foreign body in other body part","Non-fatal submersion","male",2013,"inj_foreign_other34"
119.5941,"Foreign body in other body part","Internal hemorrhage in abdomen or pelvis","male",2013,"inj_foreign_other35"
10.02271,"Motor vehicle road injuries","Crush injury","male",2013,"inj_trans_road_4wheel1"
1715.806,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle","male",2013,"inj_trans_road_4wheel2"
220.5494,"Motor vehicle road injuries","Spinal cord lesion at neck level","male",2013,"inj_trans_road_4wheel3"
